Column1,Column2,channel_title,username,comment_text,emotion
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@venkateshwarluvelagaleti3158,"Hydra సరిగ్గా పనిచేస్తుంటే చెయ్యనివ్వం. Nijam నవాబు అప్పటి జనాభా ప్రకారం చెరువులు తవ్వించడమే కాదు, పూడికలు కూడా తీయించేవాడు. Revanth Reddy gari ప్రారంభ దశ చూసి ఎందరో ఈ నీటిప్రమాదం గుర్తించారు, 100 ఏళ్ళ క్రితం nijam నవాబు గారు చేసినడి గుర్తుతేచ్చుకొని సంతోషించారు. 1998-99 లో ఉప్పల్ నల్లచెరువు road cut అయిన విషయం మర్చిపోయారు. ఎన్నీ కాలనీలు చెరువులని ఆక్రమించు అమ్ముకున్నారు. ఇప్పుడు ఏడ్చి లాభం ఏముంది",neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@ravinaraharisetti3831,"జగన్,కేటీఆర్ same to same",neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@ravinaraharisetti3831,India లో Court లు ఉన్నది దొంగలను కాపాడడానికి,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@SrinuBeemgal,జై శ్రీరామ్ అందరికి శుభరాత్రి.. జయహో భారత్. జై బీజేపీ జై మోడి జై తెలంగాణ,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@samba369,తెలుగోడి మీడియా... నిజాలు తక్కువ.. గజ్జి ఎక్కువ 😂,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@shaiksilaiman2682,జై చంద్రబాబు జై జై చంద్రబాబు 🎉,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@arjun287,"ఇంకా ఎన్ని రిజర్వేషన్లు కావాలి, ఇంకా ఎన్ని సంవత్సరాలు కావాలి. పేద అగ్రవర్ణాల వారి సంగతి ఏంటి, ఎవరూ పట్టించుకోరు.. రేవంత్ రెడ్డి సార్, మీ మీద మాకు చాలా గౌరవం ఉంది, మీరు నిజంగా పేద వెనుకబడిన కేట్ ప్రజలకు సహాయం చేయాలనుకుంటే రిజర్వేషన్లను మరింత పెంచే బదులు, ముందుగా రెండు తరాలుగా రిజర్వేషన్లను ఉపయోగించుకున్న మరియు ఆర్థికంగా ధనవంతులైన రిజర్వేషన్లను తొలగించండి. మీరు 2025 లో ఉన్నారు, రిజర్వేషన్లను పెంచే ఈ అర్ధంలేని పనిని ఆపండి..",neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@saiprasadsajja1546,"ఏమిటి ఆశ్చర్యం, ఏసీబీ ఆంధ్రప్రదేశ్‌లో పనిచేస్తుందా?",surprise
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@puttajrlswamy1074,"బావుంది బాబుగారు పాలన అంటే ఇది. కష్టపడి పనిచేసే వారికి కాస్త సాయం చేస్తే వారు మరొకరికి పని కల్పిస్తారు. ఉచిత విద్యుత్, జీఎస్టీ ప్రభుత్వం కట్టడం, పింఛన్లు ఇవ్వడం, నేతన్న భరోసా కింద, సం. రానికి rs.25000/ ఇవ్వడం సముచితం సర్.",neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@ShanthiRaju-zn3pu,"BJP అద్భుతమైన పాలనా చేస్తుంది కాబట్టి గెలుస్తుంది. పేదలకు, మధ్యతరగతి ప్రజలకు నిత్య అవసరసరులు దేశప్రజలకు చాలా చాలా తక్కువ ధరకే వస్తున్నాయి. ఏ వస్తువులు ధరలు పెంచలేదు. దేశప్రజలు సంతోషం గా అభివృద్ధి చెందుతున్నారు. ఎటువంటి గొడవలు లేవు (మతపరమైన) కాబట్టి EC ద్వారా గెలువలేదు. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",happiness
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@సత్యంTV9NEWS,"*☝️😄🇮🇳 దేశంలో ఇన్ని అరాచకాలకు కారణం ఎవరు? మతమేదైనా దేవుని మాటున ఈ రాక్షస క్రీడ సభ్యసమాజానికి సమ్మతమేనా? ఇవన్నీ వీళ్ళ దొంగ నాటకాలు భయటపడుతున్నాయన్న అక్కసుతోనే దాడులు మైండ్ గేమ్ లు ఆడుతున్నారా? మత ఉచ్చులో పడి పిచ్చిలో శాడిస్టులుగా మారినారు. మతమేదైనా మనుషులంతా సమానమే కదా, వీళ్లకు ఏ దేవుడైనా చెప్పాడా ఈ కులధర్మం? బ్రాహ్మణ బనియాలే ఇవన్నీ సృష్టించి దేవుని పిచ్చి లేపి అబద్ధపు ప్రచారాలతో జనాన్ని రెచ్చగొడుతున్నారా? మూర్ఖులకు వాళ్లకు సహకరించే అధికారులకు బుద్ధి చెప్పండి. చట్టాలను వాళ్లకు చుట్టాలుగా మార్చారు. మీరు తన్నులు తినడం ఆపి తన్నడం మొదలెట్టండి. వానికి లేని చట్టం నీకెక్కడిది? జై కాంగ్రెస్ 🇮🇳 జై భీమ్ జై ఫూలే జై పెరియార్ జై నారాయణ గురు జై బసవేశ్వర జై సేవాలాల్ జై భారత్ నమో బుద్దాయ☝️🇮🇳*",neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@praveenvenga6734,సూపర్ పాలన చంద్రబాబు సూపర్ మ్యాన్,happiness
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@spectrum7677,అంటే ట్రంప్ సుంకం విదిస్తే అన్ని మూసుకొని కడుతారు అంతేనా విశ్వ గురు 😂😂,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@narendarnarendra3874,ఈ రాహుల్ పప్పు గాడు ఏం మాట్లాడుతున్నావ్ వాడికి అర్థం కాదు 🤣,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@NaiduGorli-nd6lc,జై బీజేపీ,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@satyanarayanayvv4979,ఓడిపోయిన ప్రతి లీడర్ EC మీద ఏడుపులే ఒక్క BJP తప్ప. వాళ్ళకి అంత preference ఇవ్వాల్సిన అవసరం లేదు,neutral
j2QDEEx0tjM,"9 PM | ETV Telugu News | 7th August ""2025",ETV Andhra Pradesh,@srinivaskumar2397,బ్యూటిఫుల్ మేడం 💐💐🌹🌹👌,neutral
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@telugufun5595,వీడు అమాయకంగా కనిపించే రాక్షసుడు. వీడు నీతులు చెప్తున్నాడు.,neutral
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@SulamBabu-v8r,తిరుపతిలో మనం చేసింది ఏంటన్న,neutral
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@maahostels1236,చాలా బాగా చెప్పారు నీజగా చేత ఎన్నికలు ఇంత వరకు మీరు ఆడిందే అటా ఇవాళ మీ అట్టలు సాగలేదు గా అందుకే చేత ఎన్నికలు మీరు నోరు తెరిచి నిజం మాట్లాడే అలవాటు లేదు అంది మీ కంచుకోట ప్రజలు కి బాగా తెలుసు,neutral
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@prakat1082,ఆపరా నీ అబ్బ. అసెంబ్లీ కు వెళ్లమని నీ జగ్గూ కు చెప్పు. 2019 లో EVM లు చాలా మోసం చేసాయి ఆంధ్రలో.,anger
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@TheIndiagonation,ఐపాయే..,neutral
8XnpNQbuSYw,YCP Avinash Reddy Press Meet LIVE - TV9,TV9 Telugu Live,@shivachall2595,పోరా కొజ్జా 😅,neutral
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@sujatha5401,ఈటీవి న్యూస్ ప్రేక్షకులకి శుభోదయం,happiness
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@gangadhararao3006,"వివేకానంద రెడ్డి కేసు సిబిఐ పరిధిలో ఉంది అంటే కేంద్రప్రభుత్వం చేతిలో ఉంది. జగన్, అవినాషరెడ్ది లు శిక్షింపబడకపోతే కేందరప్రభుత్వమే (మోడీ, అమిత్ షా లే) దానికి భాద్యత వహించవలసి ఉంటుంది. AP BJP నాయకులు ఈవిషయం అర్ధం చేసుకోవాలి. రాష్టాన్ని రెండుముక్కలు చేసినందుకు మీకేగతి పట్టించారో గుర్తుందా, ఇప్పుడు ఆ క్రిమినల్స్ ని రక్షిస్తున్నారని ఉమ్మేస్తున్నారు. గ్రహించండి.",neutral
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@VenkatabhaskarraoSarvepall-x9e,"రాహుల్ గాంధీ దేశభక్తురాలైన ఇందిరా గాంధీ మనవడు, కాబట్టి భారతీయుడే, విదేశీయుడు కాదు. మాయమాటలు చెప్పడమేగానీ మోడీ ప్రధానిగా చేసిన మంచి ఏమీలేదు. కాబట్టి బీజెపీకి పప్పు అని రాహుల్ ని తిట్టే హక్కు లేదు.",neutral
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@VenkateshDupana-s9v,దేశ ద్రోహి కాంగ్రెస్ నాయకత్వం కాదు బయటపడటానికి.. ఇక్కడ ఉంది మోడీ గారి నాయకత్వం తగ్గేదే లే ... జై హింద్...జై భారత్ జయహో pm మోడీజీ జై బీజేపీ...జై శ్రీ రామ్,neutral
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@janardhanreddy1439,మొదటి లోనే జాతీయ వార్తలు చెప్పడం లేదు. Etv vaste,neutral
bkuBk-WBRrg,"9 PM | ETV Telugu News | 9th August ""2025",ETV Andhra Pradesh,@gangadhararao3006,"నువ్వు నీ రోత, చెత్త, మురికి ఛానల్ ఉందిగా చూసుకో రెడ్డి.",anger
